21/03/03 04:31:51;43;8
21/03/03 04:32:51;43;0
21/03/03 04:33:51;43;0
21/03/03 04:34:51;43;852
21/03/03 04:35:51;43;48
21/03/03 04:36:51;49;0
21/03/03 04:37:51;43;0
21/03/03 04:38:51;43;0
21/03/03 04:39:51;43;0
21/03/03 04:40:51;50;0
21/03/03 04:41:51;43;12
21/03/03 04:42:51;43;248
21/03/03 04:43:51;43;5040
21/03/03 04:44:51;43;0
21/03/03 04:45:51;42;0
21/03/03 04:46:51;43;64
21/03/03 04:47:51;43;64
21/03/03 04:48:51;43;200
21/03/03 04:49:51;44;0
21/03/03 04:50:51;42;28
21/03/03 04:51:51;43;184
21/03/03 04:52:51;43;160
21/03/03 04:53:51;47;0
21/03/03 04:54:51;45;692
21/03/03 04:55:51;43;36
21/03/03 04:56:51;42;160
21/03/03 04:57:51;43;0
21/03/03 04:58:51;43;0
21/03/03 04:59:51;43;104
21/03/03 05:00:51;46;0
21/03/03 05:01:51;43;0
21/03/03 05:02:51;43;12
21/03/03 05:03:51;47;84
21/03/03 05:04:51;43;244
21/03/03 05:05:51;42;0
21/03/03 05:06:51;43;0
21/03/03 05:07:51;43;144
21/03/03 05:08:51;43;960
21/03/03 05:09:51;43;0
21/03/03 05:10:51;44;1064
21/03/03 05:11:51;43;0
21/03/03 05:12:51;45;0
21/03/03 05:13:51;43;0
21/03/03 05:14:51;45;88
21/03/03 05:15:51;44;792
21/03/03 05:16:51;45;812
21/03/03 05:17:51;47;0
21/03/03 05:18:51;43;0
21/03/03 05:19:51;42;0
21/03/03 05:20:51;43;0
21/03/03 05:21:51;43;0
21/03/03 05:22:51;43;52
21/03/03 05:23:51;47;1972
21/03/03 05:24:51;44;0
21/03/03 05:25:51;42;0
21/03/03 05:26:51;43;8
21/03/03 05:27:51;43;0
21/03/03 05:28:51;43;0
21/03/03 05:29:51;44;0
21/03/03 05:30:51;43;664
21/03/03 05:31:51;43;272
21/03/03 05:32:51;43;0
21/03/03 05:33:51;44;0
21/03/03 05:34:51;43;100
21/03/03 05:35:51;43;0
21/03/03 05:36:51;43;0
21/03/03 05:37:51;46;0
21/03/03 05:38:51;44;360
21/03/03 05:39:51;44;380
21/03/03 05:40:51;43;0
21/03/03 05:41:51;43;0
21/03/03 05:42:52;43;188
21/03/03 05:43:52;49;0
21/03/03 05:44:52;43;0
21/03/03 05:45:52;44;0
21/03/03 05:46:52;43;0
21/03/03 05:47:52;43;4588
21/03/03 05:48:52;43;0
21/03/03 05:49:52;43;0
21/03/03 05:50:52;45;0
21/03/03 05:51:52;43;0
21/03/03 05:52:52;44;0
21/03/03 05:53:52;44;0
21/03/03 05:54:52;43;1020
21/03/03 05:55:52;43;52
21/03/03 05:56:52;43;124
21/03/03 05:57:52;43;0
21/03/03 05:58:52;45;752
21/03/03 05:59:52;49;128
21/03/03 06:00:52;43;0
21/03/03 06:01:52;43;0
21/03/03 06:02:52;43;44
21/03/03 06:03:52;43;0
21/03/03 06:04:52;44;0
21/03/03 06:05:52;44;0
21/03/03 06:06:52;43;0
21/03/03 06:07:52;47;244
21/03/03 06:08:52;43;0
21/03/03 06:09:52;43;0
21/03/03 06:10:52;43;120
21/03/03 06:11:52;44;0
21/03/03 06:12:52;43;0
21/03/03 06:13:52;43;0
21/03/03 06:14:52;43;0
21/03/03 06:15:52;46;164
21/03/03 06:16:52;43;0
21/03/03 06:17:52;45;92
21/03/03 06:18:52;44;0
21/03/03 06:19:52;43;0
21/03/03 06:20:52;43;0
21/03/03 06:21:52;43;0
21/03/03 06:22:52;43;0
21/03/03 06:23:52;43;0
21/03/03 06:24:52;43;0
21/03/03 06:25:52;43;108
21/03/03 06:26:52;45;332
21/03/03 06:27:52;43;0
21/03/03 06:28:52;43;0
21/03/03 06:29:52;42;0
21/03/03 06:30:52;43;0
21/03/03 06:31:52;45;4
21/03/03 06:32:52;43;0
21/03/03 06:33:52;43;0
21/03/03 06:34:52;43;0
21/03/03 06:35:52;43;84
21/03/03 06:36:52;43;0
21/03/03 06:37:52;43;0
21/03/03 06:38:52;44;0
21/03/03 06:39:52;43;736
21/03/03 06:40:52;43;824
21/03/03 06:41:52;45;0
21/03/03 06:42:52;44;16
21/03/03 06:43:52;45;0
21/03/03 06:44:52;43;0
21/03/03 06:45:52;43;48
21/03/03 06:46:52;44;0
21/03/03 06:47:52;43;0
21/03/03 06:48:52;43;0
21/03/03 06:49:52;43;0
21/03/03 06:50:52;43;0
21/03/03 06:51:52;43;0
21/03/03 06:52:52;43;444
21/03/03 06:53:52;43;0
21/03/03 06:54:52;44;0
21/03/03 06:55:52;43;0
21/03/03 06:56:52;43;0
21/03/03 06:57:52;42;0
21/03/03 06:58:52;43;268
21/03/03 06:59:52;43;64
21/03/03 07:00:52;43;0
21/03/03 07:01:52;43;0
21/03/03 07:02:52;44;0
21/03/03 07:03:52;44;0
21/03/03 07:04:52;49;0
21/03/03 07:05:53;43;0
21/03/03 07:06:53;49;0
21/03/03 07:07:53;45;0
21/03/03 07:08:53;43;0
21/03/03 07:09:53;43;0
21/03/03 07:10:53;44;0
21/03/03 07:11:53;43;0
21/03/03 07:12:53;43;0
21/03/03 07:13:53;43;0
21/03/03 07:14:53;43;104
21/03/03 07:15:53;43;132
21/03/03 07:16:53;44;0
21/03/03 07:17:53;43;0
21/03/03 07:18:53;43;0
21/03/03 07:19:53;44;0
21/03/03 07:20:53;43;0
21/03/03 07:21:53;43;0
21/03/03 07:22:53;43;1316
21/03/03 07:23:53;42;0
21/03/03 07:24:53;43;0
21/03/03 07:25:53;43;308
21/03/03 07:26:53;43;0
21/03/03 07:27:53;43;0
21/03/03 07:28:53;43;0
21/03/03 07:29:53;43;0
21/03/03 07:30:53;43;0
21/03/03 07:31:53;43;0
21/03/03 07:32:53;43;1164
21/03/03 07:33:53;43;180
21/03/03 07:34:53;45;0
21/03/03 07:35:53;43;0
21/03/03 07:36:53;43;0
21/03/03 07:37:53;46;0
21/03/03 07:38:53;43;64
21/03/03 07:39:53;44;0
21/03/03 07:40:53;44;0
21/03/03 07:41:53;43;0
21/03/03 07:42:53;43;0
21/03/03 07:43:53;44;0
21/03/03 07:44:53;43;0
21/03/03 07:45:53;43;0
21/03/03 07:46:53;43;0
21/03/03 07:47:53;43;0
21/03/03 07:48:53;43;132
21/03/03 07:49:53;45;1880
21/03/03 07:50:53;45;0
21/03/03 07:51:53;44;0
21/03/03 07:52:53;43;0
21/03/03 07:53:53;47;0
21/03/03 07:54:53;42;0
21/03/03 07:55:53;43;0
21/03/03 07:56:53;43;0
21/03/03 07:57:53;43;0
21/03/03 07:58:53;45;0
21/03/03 07:59:53;43;0
21/03/03 08:00:53;43;0
21/03/03 08:01:53;44;0
21/03/03 08:02:53;43;0
21/03/03 08:03:53;44;0
21/03/03 08:04:53;44;0
21/03/03 08:05:53;43;0
21/03/03 08:06:53;43;0
21/03/03 08:07:53;43;0
21/03/03 08:08:53;43;0
21/03/03 08:09:53;43;4
21/03/03 08:10:53;43;0
21/03/03 08:11:53;43;0
21/03/03 08:12:53;43;0
21/03/03 08:13:53;43;0
21/03/03 08:14:53;44;0
21/03/03 08:15:53;43;0
21/03/03 08:16:53;45;0
21/03/03 08:17:53;43;0
21/03/03 08:18:53;43;0
21/03/03 08:19:53;43;548
21/03/03 08:20:53;43;0
21/03/03 08:21:53;43;40
21/03/03 08:22:53;43;0
21/03/03 08:23:53;45;0
21/03/03 08:24:53;43;0
21/03/03 08:25:53;44;0
21/03/03 08:26:54;43;636
21/03/03 08:27:54;42;0
21/03/03 08:28:54;43;32
21/03/03 08:29:54;45;76
21/03/03 08:30:54;43;0
21/03/03 08:31:54;43;0
21/03/03 08:32:54;43;0
21/03/03 08:33:54;43;0
21/03/03 08:34:54;43;0
21/03/03 08:35:54;44;0
21/03/03 08:36:54;44;0
21/03/03 08:37:54;43;0
21/03/03 08:38:54;43;0
21/03/03 08:39:54;43;0
21/03/03 08:40:54;43;0
21/03/03 08:41:54;43;0
21/03/03 08:42:54;43;3984
21/03/03 08:43:54;43;0
21/03/03 08:44:54;43;0
21/03/03 08:45:54;43;0
21/03/03 08:46:54;48;0
21/03/03 08:47:54;43;0
21/03/03 08:48:54;43;0
21/03/03 08:49:54;45;0
21/03/03 08:50:54;43;144
21/03/03 08:51:54;43;0
21/03/03 08:52:54;44;0
21/03/03 08:53:54;44;60
21/03/03 08:54:54;43;0
21/03/03 08:55:54;43;0
21/03/03 08:56:54;43;0
21/03/03 08:57:54;44;0
21/03/03 08:58:54;43;620
21/03/03 08:59:54;48;0
21/03/03 09:00:54;43;0
21/03/03 09:01:54;43;0
21/03/03 09:02:54;43;0
21/03/03 09:03:54;43;0
21/03/03 09:04:54;44;0
21/03/03 09:05:54;43;0
21/03/03 09:06:54;46;0
21/03/03 09:07:54;43;0
21/03/03 09:08:54;43;0
21/03/03 09:09:54;43;0
21/03/03 09:10:54;43;0
21/03/03 09:11:54;44;0
21/03/03 09:12:54;43;56
21/03/03 09:13:54;43;0
21/03/03 09:14:54;45;0
21/03/03 09:15:54;43;0
21/03/03 09:16:54;45;0
21/03/03 09:17:54;43;0
21/03/03 09:18:54;44;0
21/03/03 09:19:54;43;0
21/03/03 09:20:54;43;0
21/03/03 09:21:54;45;0
21/03/03 09:22:54;43;0
21/03/03 09:23:54;44;0
21/03/03 09:24:54;44;0
21/03/03 09:25:54;44;0
21/03/03 09:26:54;44;0
21/03/03 09:27:54;43;0
21/03/03 09:28:54;45;0
21/03/03 09:29:54;44;0
21/03/03 09:30:54;43;0
21/03/03 09:31:54;43;0
21/03/03 09:32:54;42;0
21/03/03 09:33:54;43;0
21/03/03 09:34:54;43;0
21/03/03 09:35:54;42;0
21/03/03 09:36:54;43;0
21/03/03 09:37:54;43;0
21/03/03 09:38:54;43;0
21/03/03 09:39:54;43;0
21/03/03 09:40:54;44;0
21/03/03 09:41:54;43;0
21/03/03 09:42:54;43;0
21/03/03 09:43:54;43;0
21/03/03 09:44:54;43;0
21/03/03 09:45:54;43;0
21/03/03 09:46:54;43;0
21/03/03 09:47:54;43;0
21/03/03 09:48:54;44;0
21/03/03 09:49:55;43;0
21/03/03 09:50:55;44;0
21/03/03 09:51:55;43;0
21/03/03 09:52:55;43;0
21/03/03 09:53:55;43;0
21/03/03 09:54:55;43;0
21/03/03 09:55:55;43;0
21/03/03 09:56:55;43;0
21/03/03 09:57:55;43;0
21/03/03 09:58:55;43;0
21/03/03 09:59:55;44;0
21/03/03 10:00:55;43;120
21/03/03 10:01:55;44;0
21/03/03 10:02:55;45;0
21/03/03 10:03:55;44;0
21/03/03 10:04:55;43;0
21/03/03 10:05:55;43;0
21/03/03 10:06:55;43;0
21/03/03 10:07:55;44;0
21/03/03 10:08:55;43;0
21/03/03 10:09:55;43;0
21/03/03 10:10:55;43;0
21/03/03 10:11:55;43;0
21/03/03 10:12:55;43;0
21/03/03 10:13:55;44;92
21/03/03 10:14:55;43;0
21/03/03 10:15:55;44;0
21/03/03 10:16:55;44;0
21/03/03 10:17:55;43;0
21/03/03 10:18:55;43;0
21/03/03 10:19:55;44;0
21/03/03 10:20:55;44;0
21/03/03 10:21:55;43;0
21/03/03 10:22:55;43;0
21/03/03 10:23:55;43;0
21/03/03 10:24:55;43;0
21/03/03 10:25:55;43;0
21/03/03 10:26:55;43;0
21/03/03 10:27:55;47;0
21/03/03 10:28:55;43;0
21/03/03 10:29:55;43;804
21/03/03 10:30:55;43;0
21/03/03 10:31:55;43;0
21/03/03 10:32:55;48;0
21/03/03 10:33:55;46;0
21/03/03 10:34:55;43;0
21/03/03 10:35:55;43;0
21/03/03 10:36:55;43;0
21/03/03 10:37:55;44;0
21/03/03 10:38:55;43;0
21/03/03 10:39:55;43;0
21/03/03 10:40:55;43;0
21/03/03 10:41:55;43;276
21/03/03 10:42:55;43;0
21/03/03 10:43:55;43;0
21/03/03 10:44:55;43;0
21/03/03 10:45:55;43;0
21/03/03 10:46:55;43;0
21/03/03 10:47:55;43;2640
21/03/03 10:48:55;43;0
21/03/03 10:49:55;43;0
21/03/03 10:50:55;43;0
21/03/03 10:51:55;43;0
21/03/03 10:52:55;43;0
21/03/03 10:53:55;43;0
21/03/03 10:54:55;44;0
21/03/03 10:55:55;43;0
21/03/03 10:56:55;43;0
21/03/03 10:57:55;44;0
21/03/03 10:58:55;43;436
21/03/03 10:59:55;43;0
21/03/03 11:00:55;42;0
21/03/03 11:01:55;43;0
21/03/03 11:02:55;43;0
21/03/03 11:03:55;43;0
21/03/03 11:04:55;43;0
21/03/03 11:05:55;45;0
21/03/03 11:06:55;43;0
21/03/03 11:07:55;43;0
21/03/03 11:08:55;46;0
21/03/03 11:09:55;43;0
21/03/03 11:10:56;48;0
21/03/03 11:11:56;45;0
21/03/03 11:12:56;43;0
21/03/03 11:13:56;43;0
21/03/03 11:14:56;45;0
21/03/03 11:15:56;43;0
21/03/03 11:16:56;43;0
21/03/03 11:17:56;43;0
21/03/03 11:18:56;44;0
21/03/03 11:19:56;43;0
21/03/03 11:20:56;43;0
21/03/03 11:21:56;48;0
21/03/03 11:22:56;43;0
21/03/03 11:23:56;44;0
21/03/03 11:24:56;43;0
21/03/03 11:25:56;43;0
21/03/03 11:26:56;43;0
21/03/03 11:27:56;44;0
21/03/03 11:28:56;43;0
21/03/03 11:29:56;47;0
21/03/03 11:30:56;45;0
21/03/03 11:31:56;42;0
21/03/03 11:32:56;43;0
21/03/03 11:33:56;43;0
21/03/03 11:34:56;44;0
21/03/03 11:35:56;44;0
21/03/03 11:36:56;44;0
21/03/03 11:37:56;43;64
21/03/03 11:38:56;46;0
21/03/03 11:39:56;45;0
21/03/03 11:40:56;43;0
21/03/03 11:41:56;43;0
21/03/03 11:42:56;43;0
21/03/03 11:43:56;45;0
21/03/03 11:44:56;44;0
21/03/03 11:45:56;43;0
21/03/03 11:46:56;44;0
21/03/03 11:47:56;44;0
21/03/03 11:48:56;43;0
21/03/03 11:49:56;43;0
21/03/03 11:50:56;45;0
21/03/03 11:51:56;45;0
21/03/03 11:52:56;43;0
21/03/03 11:53:56;43;0
21/03/03 11:54:56;43;0
21/03/03 11:55:56;44;0
21/03/03 11:56:56;43;0
21/03/03 11:57:56;44;0
21/03/03 11:58:56;43;0
21/03/03 11:59:56;43;0
21/03/03 12:00:56;43;0
21/03/03 12:01:56;44;0
21/03/03 12:02:56;43;0
21/03/03 12:03:56;43;0
21/03/03 12:04:56;42;0
21/03/03 12:05:56;43;0
21/03/03 12:06:56;43;0
21/03/03 12:07:56;44;0
21/03/03 12:08:56;43;0
21/03/03 12:09:56;45;0
21/03/03 12:10:56;45;0
21/03/03 12:11:56;43;0
21/03/03 12:12:56;44;0
21/03/03 12:13:56;43;0
21/03/03 12:14:56;43;0
21/03/03 12:15:56;43;0
21/03/03 12:16:56;43;0
21/03/03 12:17:56;43;0
21/03/03 12:18:56;43;0
21/03/03 12:19:56;44;0
21/03/03 12:20:56;44;0
21/03/03 12:21:56;44;0
21/03/03 12:22:56;44;0
21/03/03 12:23:56;43;0
21/03/03 12:24:56;44;0
21/03/03 12:25:56;43;0
21/03/03 12:26:56;46;0
21/03/03 12:27:56;43;0
21/03/03 12:28:56;43;0
21/03/03 12:29:56;43;0
21/03/03 12:30:56;56;0
21/03/03 12:31:56;43;0
21/03/03 12:32:57;43;0
21/03/03 12:33:57;52;0
21/03/03 12:34:57;46;0
21/03/03 12:35:57;44;0
21/03/03 12:36:57;45;0
21/03/03 12:37:57;43;0
21/03/03 12:38:57;43;0
21/03/03 12:39:57;43;0
21/03/03 12:40:57;43;0
21/03/03 12:41:57;43;0
21/03/03 12:42:57;44;0
21/03/03 12:43:57;44;0
21/03/03 12:44:57;43;0
21/03/03 12:45:57;43;0
21/03/03 12:46:57;42;0
21/03/03 12:47:57;43;0
21/03/03 12:48:57;43;376
21/03/03 12:49:57;43;0
21/03/03 12:50:57;43;0
21/03/03 12:51:57;43;0
21/03/03 12:52:57;43;0
21/03/03 12:53:57;43;0
21/03/03 12:54:57;43;0
21/03/03 12:55:57;43;0
21/03/03 12:56:57;44;0
21/03/03 12:57:57;43;0
21/03/03 12:58:57;43;0
21/03/03 12:59:57;43;0
21/03/03 13:00:57;44;4
21/03/03 13:01:57;42;0
21/03/03 13:02:57;43;0
21/03/03 13:03:57;43;0
21/03/03 13:04:57;43;0
21/03/03 13:05:57;45;0
21/03/03 13:06:57;44;0
21/03/03 13:07:57;43;0
21/03/03 13:08:57;43;0
21/03/03 13:09:57;43;0
21/03/03 13:10:57;44;0
21/03/03 13:11:57;44;0
21/03/03 13:12:57;42;0
21/03/03 13:13:57;44;0
21/03/03 13:14:57;43;0
21/03/03 13:15:57;43;0
21/03/03 13:16:57;43;0
21/03/03 13:17:57;43;0
21/03/03 13:18:57;43;0
21/03/03 13:19:57;43;0
21/03/03 13:20:57;43;0
21/03/03 13:21:57;43;0
21/03/03 13:22:57;43;0
21/03/03 13:23:57;43;0
21/03/03 13:24:57;43;0
21/03/03 13:25:57;43;0
21/03/03 13:26:57;43;0
21/03/03 13:27:57;43;0
21/03/03 13:28:57;43;0
21/03/03 13:29:57;44;0
21/03/03 13:30:57;44;0
21/03/03 13:31:57;43;0
21/03/03 13:32:57;43;0
21/03/03 13:33:57;45;0
21/03/03 13:34:57;44;0
21/03/03 13:35:57;46;0
21/03/03 13:36:57;45;184
21/03/03 13:37:57;43;0
21/03/03 13:38:57;43;0
21/03/03 13:39:57;45;0
21/03/03 13:40:57;43;0
21/03/03 13:41:57;43;0
21/03/03 13:42:57;44;0
21/03/03 13:43:57;42;0
21/03/03 13:44:57;43;0
21/03/03 13:45:57;43;0
21/03/03 13:46:57;43;0
21/03/03 13:47:57;46;0
21/03/03 13:48:57;43;0
21/03/03 13:49:57;43;0
21/03/03 13:50:57;45;0
21/03/03 13:51:57;43;0
21/03/03 13:52:57;44;0
21/03/03 13:53:57;44;0
21/03/03 13:54:58;43;0
21/03/03 13:55:58;43;0
21/03/03 13:56:58;43;0
21/03/03 13:57:58;44;0
21/03/03 13:58:58;44;0
21/03/03 13:59:58;46;0
21/03/03 14:00:58;43;0
21/03/03 14:01:58;44;0
21/03/03 14:02:58;43;0
21/03/03 14:03:58;43;0
21/03/03 14:04:58;43;0
21/03/03 14:05:58;43;0
21/03/03 14:06:58;43;0
21/03/03 14:07:58;43;0
21/03/03 14:08:58;43;0
21/03/03 14:09:58;43;0
21/03/03 14:10:58;44;0
21/03/03 14:11:58;45;0
21/03/03 14:12:58;44;0
21/03/03 14:13:58;43;0
21/03/03 14:14:58;44;0
21/03/03 14:15:58;43;0
21/03/03 14:16:58;46;0
21/03/03 14:17:58;43;0
21/03/03 14:18:58;43;48
21/03/03 14:19:58;45;0
21/03/03 14:20:58;43;0
21/03/03 14:21:58;43;0
21/03/03 14:22:58;43;0
21/03/03 14:23:58;46;0
21/03/03 14:24:58;43;0
21/03/03 14:25:58;43;0
21/03/03 14:26:58;43;0
21/03/03 14:27:58;43;0
21/03/03 14:28:58;45;0
21/03/03 14:29:58;43;0
21/03/03 14:30:58;43;0
21/03/03 14:31:58;43;0
21/03/03 14:32:58;43;0
21/03/03 14:33:58;44;0
21/03/03 14:34:58;43;0
21/03/03 14:35:58;44;0
21/03/03 14:36:58;43;0
21/03/03 14:37:58;43;0
21/03/03 14:38:58;43;0
21/03/03 14:39:58;43;0
21/03/03 14:40:58;43;0
21/03/03 14:41:58;44;0
21/03/03 14:42:58;43;0
21/03/03 14:43:58;43;0
21/03/03 14:44:58;44;0
21/03/03 14:45:58;45;0
21/03/03 14:46:58;43;0
21/03/03 14:47:58;43;0
21/03/03 14:48:58;43;0
21/03/03 14:49:58;44;0
21/03/03 14:50:58;44;0
21/03/03 14:51:58;45;0
21/03/03 14:52:58;43;0
21/03/03 14:53:58;45;352
21/03/03 14:54:58;43;0
21/03/03 14:55:58;43;0
21/03/03 14:56:58;43;0
21/03/03 14:57:58;43;0
21/03/03 14:58:58;43;0
21/03/03 14:59:58;43;0
21/03/03 15:00:58;43;4
21/03/03 15:01:58;43;424
21/03/03 15:02:58;43;0
21/03/03 15:03:58;43;0
21/03/03 15:04:58;45;0
21/03/03 15:05:58;43;20
21/03/03 15:06:58;43;0
21/03/03 15:07:58;43;0
21/03/03 15:08:58;51;0
21/03/03 15:09:58;43;0
21/03/03 15:10:58;43;0
21/03/03 15:11:58;44;0
21/03/03 15:12:58;44;0
21/03/03 15:13:58;43;0
21/03/03 15:14:58;43;0
21/03/03 15:15:58;43;0
21/03/03 15:16:59;42;0
21/03/03 15:17:59;44;1200
21/03/03 15:18:59;42;0
21/03/03 15:19:59;43;0
21/03/03 15:20:59;44;0
21/03/03 15:21:59;43;0
21/03/03 15:22:59;43;948
21/03/03 15:23:59;43;0
21/03/03 15:24:59;43;0
21/03/03 15:25:59;43;0
21/03/03 15:26:59;43;0
21/03/03 15:27:59;43;0
21/03/03 15:28:59;47;140
21/03/03 15:29:59;43;0
21/03/03 15:30:59;43;0
21/03/03 15:31:59;43;0
21/03/03 15:32:59;43;0
21/03/03 15:33:59;43;0
21/03/03 15:34:59;45;0
21/03/03 15:35:59;44;0
21/03/03 15:36:59;43;0
21/03/03 15:37:59;43;0
21/03/03 15:38:59;43;0
21/03/03 15:39:59;52;0
21/03/03 15:40:59;44;72
21/03/03 15:41:59;55;0
21/03/03 15:42:59;43;720
21/03/03 15:43:59;45;0
21/03/03 15:44:59;43;0
21/03/03 15:45:59;43;0
21/03/03 15:46:59;43;252
21/03/03 15:47:59;43;20
21/03/03 15:48:59;43;0
21/03/03 15:49:59;43;0
21/03/03 15:50:59;43;0
21/03/03 15:51:59;43;0
21/03/03 15:52:59;42;2188
21/03/03 15:53:59;46;0
21/03/03 15:54:59;43;0
21/03/03 15:55:59;43;0
21/03/03 15:56:59;43;0
21/03/03 15:57:59;43;0
21/03/03 15:58:59;43;792
21/03/03 15:59:59;43;0
21/03/03 16:00:59;43;0
21/03/03 16:01:59;43;3860
21/03/03 16:02:59;48;0
21/03/03 16:03:59;43;0
21/03/03 16:04:59;43;0
21/03/03 16:05:59;43;0
21/03/03 16:06:59;43;0
21/03/03 16:07:59;44;0
21/03/03 16:08:59;43;0
21/03/03 16:09:59;43;0
21/03/03 16:10:59;43;692
21/03/03 16:11:59;43;0
21/03/03 16:12:59;43;0
21/03/03 16:13:59;43;268
21/03/03 16:14:59;44;0
21/03/03 16:15:59;42;560
21/03/03 16:16:59;43;0
21/03/03 16:17:59;43;0
21/03/03 16:18:59;44;12
21/03/03 16:19:59;44;540
21/03/03 16:20:59;44;0
21/03/03 16:21:59;43;84
21/03/03 16:22:59;43;0
21/03/03 16:23:59;43;176
21/03/03 16:24:59;43;0
21/03/03 16:25:59;43;0
21/03/03 16:26:59;43;172
21/03/03 16:27:59;43;0
21/03/03 16:28:59;44;728
21/03/03 16:29:59;45;0
21/03/03 16:30:59;43;0
21/03/03 16:31:59;43;0
21/03/03 16:32:59;44;0
21/03/03 16:33:59;43;0
21/03/03 16:34:59;43;356
21/03/03 16:35:59;44;0
21/03/03 16:36:59;48;24
21/03/03 16:37:59;43;24
21/03/03 16:39:00;44;0
21/03/03 16:40:00;43;1080
21/03/03 16:41:00;44;8
21/03/03 16:42:00;43;0
21/03/03 16:43:00;43;0
21/03/03 16:44:00;43;0
21/03/03 16:45:00;45;516
21/03/03 16:46:00;45;340
21/03/03 16:47:00;42;0
21/03/03 16:48:00;45;0
21/03/03 16:49:00;44;0
21/03/03 16:50:00;43;0
21/03/03 16:51:00;45;4428
21/03/03 16:52:00;43;0
21/03/03 16:53:00;44;0
21/03/03 16:54:00;43;84
21/03/03 16:55:00;43;0
21/03/03 16:56:00;43;1076
21/03/03 16:57:00;43;2308
21/03/03 16:58:00;43;128
21/03/03 16:59:00;44;2156
21/03/03 17:00:00;43;1244
21/03/03 17:01:00;43;0
21/03/03 17:02:00;43;0
21/03/03 17:03:00;43;0
21/03/03 17:04:00;44;156
21/03/03 17:05:00;43;252
21/03/03 17:06:00;43;40
21/03/03 17:07:00;43;632
21/03/03 17:08:00;43;0
21/03/03 17:09:00;43;836
21/03/03 17:10:00;43;296
21/03/03 17:11:00;43;0
21/03/03 17:12:00;43;0
21/03/03 17:13:00;42;0
21/03/03 17:14:00;43;0
21/03/03 17:15:00;44;1032
21/03/03 17:16:00;43;40
21/03/03 17:17:00;43;52
21/03/03 17:18:00;46;0
21/03/03 17:19:00;43;0
21/03/03 17:20:00;43;1884
21/03/03 17:21:00;43;2656
21/03/03 17:22:00;43;0
21/03/03 17:23:00;43;2336
21/03/03 17:24:00;43;408
21/03/03 17:25:00;43;0
21/03/03 17:26:00;43;208
21/03/03 17:27:00;43;208
21/03/03 17:28:00;44;1156
21/03/03 17:29:00;43;1780
21/03/03 17:30:00;44;0
21/03/03 17:31:00;44;748
21/03/03 17:32:00;44;1428
21/03/03 17:33:00;44;0
21/03/03 17:34:00;44;0
21/03/03 17:35:00;43;36
21/03/03 17:36:00;43;52
21/03/03 17:37:00;44;504
21/03/03 17:38:00;45;212
21/03/03 17:39:00;43;0
21/03/03 17:40:00;43;2660
21/03/03 17:41:00;43;0
21/03/03 17:42:00;43;0
21/03/03 17:43:00;43;0
21/03/03 17:44:00;42;876
21/03/03 17:45:00;44;0
21/03/03 17:46:00;44;1260
21/03/03 17:47:00;44;560
21/03/03 17:48:00;47;204
21/03/03 17:49:00;46;0
21/03/03 17:50:00;43;92
21/03/03 17:51:00;43;104
21/03/03 17:52:00;43;0
21/03/03 17:53:00;43;0
21/03/03 17:54:00;43;4
21/03/03 17:55:00;47;848
21/03/03 17:56:00;43;820
21/03/03 17:57:00;43;572
